iform	iclass	record_count	category	extension	isa_set	cpl	mode_16	mode_32	mode_64	vendor_scope	source_revision	source_reference
VCVTBIASPS2HF8S_XMMhf8_MASKmskw_ZMMf32_MEMf32_AVX512	VCVTBIASPS2HF8S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8S_XMMhf8_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTBIASPS2HF8S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_XMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_XMMf32_XMMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_YMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_YMMf32_YMMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_ZMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTBIASPS2HF8_XMMhf8_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTBIASPS2HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_XMMdq_MEMq	VCVTDQ2PD	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_XMMdq_XMMq	VCVTDQ2PD	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_XMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_XMMf64_MASKmskw_XMMi32_AVX512	VCVTDQ2PD	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_YMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_YMMf64_MASKmskw_XMMi32_AVX512	VCVTDQ2PD	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_YMMqq_MEMdq	VCVTDQ2PD	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_YMMqq_XMMdq	VCVTDQ2PD	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_ZMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	1	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PD_ZMMf64_MASKmskw_YMMi32_AVX512	VCVTDQ2PD	2	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_XMMf16_MASKmskw_MEMi32_AVX512_VL128	VCVTDQ2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_XMMf16_MASKmskw_MEMi32_AVX512_VL256	VCVTDQ2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_XMMf16_MASKmskw_XMMi32_AVX512	VCVTDQ2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_XMMf16_MASKmskw_YMMi32_AVX512	VCVTDQ2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_YMMf16_MASKmskw_MEMi32_AVX512	VCVTDQ2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PH_YMMf16_MASKmskw_ZMMi32_AVX512	VCVTDQ2PH	2	CONVERT	AVX512EVEX	AVX512_FP16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_XMMdq_MEMdq	VCVTDQ2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_XMMdq_XMMdq	VCVTDQ2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_XMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_XMMf32_MASKmskw_XMMi32_AVX512	VCVTDQ2PS	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_YMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_YMMf32_MASKmskw_YMMi32_AVX512	VCVTDQ2PS	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_YMMqq_MEMqq	VCVTDQ2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_YMMqq_YMMqq	VCVTDQ2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_ZMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	1	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTDQ2PS_ZMMf32_MASKmskw_ZMMi32_AVX512	VCVTDQ2PS	2	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF62HF8_XMMhf8_MASKmskw_XMMhf6_AVX512	VCVTHF62HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF62HF8_YMMhf8_MASKmskw_YMMhf6_AVX512	VCVTHF62HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF62HF8_ZMMhf8_MASKmskw_ZMMhf6_AVX512	VCVTHF62HF8	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_MEMbf4_XMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_MEMbf4_YMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_MEMbf4_ZMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_XMMbf4_XMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_XMMbf4_YMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82BF4S_YMMbf4_ZMMhf8_AVX512	VCVTHF82BF4S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82HF6S_XMMhf6_XMMhf8_AVX512	VCVTHF82HF6S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82HF6S_YMMhf6_YMMhf8_AVX512	VCVTHF82HF6S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82HF6S_ZMMhf6_ZMMhf8_AVX512	VCVTHF82HF6S	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_XMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_XMMf16_MASKmskw_XMMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_YMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_YMMf16_MASKmskw_XMMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_ZMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PH_ZMMf16_MASKmskw_YMMhf8_AVX512	VCVTHF82PH	1	CONVERT	AVX512EVEX	AVX512_FP8_CONVERT_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_XMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_XMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_YMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_YMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_ZMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTHF82PS_ZMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1	CONVERT	AVX512EVEX	AVX10_V2_AUX_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_XMMbf16_MASKmskw_XMMf32_MEMf32_AVX512_VL128	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_XMMbf16_MASKmskw_XMMf32_XMMf32_AVX512	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_YMMbf16_MASKmskw_YMMf32_MEMf32_AVX512_VL256	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_YMMbf16_MASKmskw_YMMf32_YMMf32_AVX512	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_ZMMbf16_MASKmskw_ZMMf32_MEMf32_AVX512_VL512	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNE2PS2BF16_ZMMbf16_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTNE2PS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEEBF162PS_XMMf32_MEM2bf16	VCVTNEEBF162PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEEBF162PS_YMMf32_MEM2bf16	VCVTNEEBF162PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEEPH2PS_XMMf32_MEM2f16	VCVTNEEPH2PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEEPH2PS_YMMf32_MEM2f16	VCVTNEEPH2PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEOBF162PS_XMMf32_MEM2bf16	VCVTNEOBF162PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEOBF162PS_YMMf32_MEM2bf16	VCVTNEOBF162PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEOPH2PS_XMMf32_MEM2f16	VCVTNEOPH2PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEOPH2PS_YMMf32_MEM2f16	VCVTNEOPH2PS	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MASKmskw_MEMf32_AVX512_VL128	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MASKmskw_MEMf32_AVX512_VL256	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MASKmskw_XMMf32_AVX512	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MASKmskw_YMMf32_AVX512	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MEMf32_VL128	VCVTNEPS2BF16	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_MEMf32_VL256	VCVTNEPS2BF16	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_XMMf32	VCVTNEPS2BF16	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_XMMbf16_YMMf32	VCVTNEPS2BF16	1	CONVERT	AVX_NE_CONVERT	AVX_NE_CONVERT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_YMMbf16_MASKmskw_MEMf32_AVX512_VL512	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTNEPS2BF16_YMMbf16_MASKmskw_ZMMf32_AVX512	VCVTNEPS2BF16	1	CONVERT	AVX512EVEX	AVX512_BF16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMdq_MEMdq	VCVTPD2DQ	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMdq_MEMqq	VCVTPD2DQ	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMdq_XMMdq	VCVTPD2DQ	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMdq_YMMqq	VCVTPD2DQ	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2DQ	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2DQ	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMi32_MASKmskw_XMMf64_AVX512_VL128	VCVTPD2DQ	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_XMMi32_MASKmskw_YMMf64_AVX512_VL256	VCVTPD2DQ	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_YMMi32_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2DQ	1	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2DQ_YMMi32_MASKmskw_ZMMf64_AVX512_VL512	VCVTPD2DQ	2	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_XMMf64_AVX512	VCVTPD2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_YMMf64_AVX512	VCVTPD2PH	1	CONVERT	AVX512EVEX	AVX512_FP16_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PH_XMMf16_MASKmskw_ZMMf64_AVX512	VCVTPD2PH	2	CONVERT	AVX512EVEX	AVX512_FP16_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMdq_MEMdq	VCVTPD2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMdq_MEMqq	VCVTPD2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMdq_XMMdq	VCVTPD2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMdq_YMMqq	VCVTPD2PS	1	CONVERT	AVX	AVX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2PS	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2PS	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMf32_MASKmskw_XMMf64_AVX512_VL128	VCVTPD2PS	1	CONVERT	AVX512EVEX	AVX512F_128	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_XMMf32_MASKmskw_YMMf64_AVX512_VL256	VCVTPD2PS	1	CONVERT	AVX512EVEX	AVX512F_256	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
VCVTPD2PS_YMMf32_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2PS	1	CONVERT	AVX512EVEX	AVX512F_512	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
